"","id_pedido","id_cliente","id_produto","valor_venda","quantidade_venda","custo_envio"
"347","ID-2013-58642","PK-19075","FUR-TA-10003222",1809.255,5,339.47
"348","ID-2012-65411","CS-12175","TEC-AC-10000639",1863,8,339.06
"349","CA-2011-144624","JM-15865","TEC-PH-10002885",4548.81,7,338.56
"350","ES-2014-4032097","AF-10885","OFF-ST-10002900",1244.187,7,338.33
"351","ES-2012-4108483","SJ-20500","FUR-TA-10003354",2364.102,4,338.1
"352","ES-2013-5810502","DM-12955","TEC-CO-10003800",1946.313,6,337.93
"353","CA-2014-138149","WB-21850","OFF-BI-10003091",895.92,5,337.16
"354","IT-2012-3796476","CC-12610","OFF-AP-10001527",2283.714,9,337.07
"355","CG-2012-8310","BW-1065","TEC-SAM-10004940",2549.76,4,336.65
"356","IN-2014-39735","BE-11455","TEC-CO-10003777",3299.562,14,336.02
"357","ES-2012-4272278","TG-21640","OFF-AP-10001169",2489.4,9,335.95
"358","CA-2013-107104","MS-17365","FUR-BO-10002213",3406.664,8,335.64
"359","CA-2012-156104","NP-18685","TEC-CO-10002095",999.98,2,334.26
"360","ES-2014-4856325","VM-21685","FUR-BO-10000120",1189.242,9,334.23
"361","CA-2014-145219","RM-19675","TEC-CO-10001449",2879.952,6,334.15
"362","MX-2014-120026","SC-20695","FUR-CH-10002033",1269.6,4,333.15
"363","ID-2013-12295","SN-20560","TEC-PH-10002991",3499.155,11,333.1
"364","ID-2013-10636","CD-12280","FUR-TA-10000989",2993.025,5,333.06
"365","ES-2014-5554891","CC-12100","TEC-CO-10004567",815.949,3,333.02
"366","ES-2012-5464624","BG-11035","TEC-MA-10004609",1245,4,332.96
"367","IN-2014-59426","CC-12550","TEC-CO-10003448",1027.728,8,332.2
"368","IN-2014-59202","AB-10105","TEC-CO-10003496",1703.025,5,332.14
"369","IN-2014-44257","SV-20785","OFF-ST-10003150",1803.0837,11,332.13
"370","ES-2014-3860822","HW-14935","FUR-BO-10004947",676.485,5,330.51
"371","IN-2011-23530","AS-10285","FUR-CH-10004694",969.36,7,330.01
"372","ES-2014-5991471","LD-16855","FUR-BO-10000490",1637.01,5,329.73
"373","MX-2014-127656","NS-18505","TEC-CO-10001818",1655.96144,7,329.58
"374","MX-2013-154886","CM-12715","FUR-CH-10004669",976.96,4,328.66
"375","IN-2013-36963","VG-21805","FUR-BO-10001196",731.34,2,328.35
"376","GH-2014-6410","JD-6060","OFF-KIT-10001380",1239,4,327.94
"377","ID-2014-41597","MG-17680","FUR-CH-10003616",1680.606,5,327.81
"378","IN-2014-47449","CD-12280","FUR-BO-10000288",2190.75,5,327.55
"379","ES-2014-4622860","DB-13210","TEC-MA-10000753",935.172,4,327.11
"380","ES-2014-2538638","CS-11860","OFF-ST-10000624",1026.96,8,326.35
"381","IN-2014-32084","AF-10885","TEC-PH-10001457",2550,4,326.32
"382","ES-2012-3954494","GG-14650","TEC-CO-10000556",1224.714,4,326.27
"383","ID-2012-79551","BN-11470","TEC-PH-10002601",2667.537,5,326.27
"384","ES-2013-2757712","EM-14065","TEC-PH-10002759",2605.92,4,326.05
"385","IR-2013-1770","BS-1665","OFF-ROG-10001735",2962.68,14,325.93
"386","IN-2014-13597","AC-10450","FUR-TA-10002256",2664,5,325.54
"387","ES-2012-5967582","CK-12205","TEC-CO-10001413",1513.56,4,325.45
"388","ES-2013-1215823","JD-16150","FUR-BO-10003103",1233.63,3,325.32
"389","UP-2011-5440","CC-2550","FUR-LES-10002026",855.15,1,325.04
"390","IT-2011-1646767","MS-17830","TEC-MA-10001777",956.34,4,324.98
"391","CA-2011-122931","SM-20950","OFF-ST-10004459",1801.632,6,324.93
"392","ES-2011-3805636","GT-14710","FUR-CH-10004462",1838.52,5,324.09
"393","IN-2011-40155","CL-12700","TEC-PH-10000499",4498.83,7,323.75
"394","ES-2014-5084020","MM-17920","TEC-PH-10002759",1824.144,8,321.54
"395","MX-2014-108532","CM-12160","FUR-BO-10002580",2344,8,321.42
"396","IN-2014-74847","DB-13060","TEC-PH-10004618",2043.72,14,321.36
"397","MZ-2014-140","JW-5220","OFF-ROG-10001101",856.8,14,321.23
"398","US-2014-154487","BN-11470","OFF-AP-10002252",2509.36,7,320.96
"399","IN-2012-72964","JC-15775","FUR-CH-10000660",819.936,2,320.92
"400","MX-2011-146584","HL-15040","FUR-TA-10001285",2797.248,6,320.38
"401","MX-2012-144848","LH-16900","OFF-ST-10003741",1455.08,11,320.29
"402","ID-2014-27163","DV-13045","FUR-BO-10003046",2189.0898,6,320.28
"403","IN-2012-26274","BT-11530","FUR-TA-10001116",5451.3,6,320.27
"404","IR-2012-660","BM-1650","TEC-MOT-10002272",1291.08,2,319.58
"405","IN-2011-44901","MG-18205","TEC-CO-10004997",1526.52,4,319.53
"406","CA-2014-152975","RB-19705","TEC-PH-10004586",1079.85,3,319.04
"407","MX-2013-123463","FC-14245","FUR-CH-10002780",1869.72,6,318.17
"408","MX-2013-165064","TT-21220","FUR-BO-10004558",1815.24,7,318.08
"409","IN-2014-48261","CY-12745","TEC-CO-10002376",959.76,3,317.81
"410","MX-2014-126711","SJ-20215","TEC-PH-10003457",3045.84,7,317.17
"411","MX-2013-141474","PB-18805","TEC-PH-10000106",2125,5,316.76
"412","CM-2012-6440","BP-1230","TEC-MEM-10002005",976.08,4,316.66
"413","IN-2013-20177","RW-19690","TEC-CO-10003342",1266.36,4,316.59
"414","CA-2014-141733","RW-19540","FUR-CH-10004086",1458.65,5,315.73
"415","ZA-2011-8980","DB-3360","FUR-BEV-10004919",2134.44,4,315.57
"416","ES-2012-2183106","DK-13150","TEC-CO-10003342",4748.436,14,315.29
"417","SF-2013-9730","RW-9540","TEC-OKI-10001385",1867.5,6,314.81
"418","IN-2011-74490","PS-19045","FUR-CH-10003009",1001.7,6,314.7
"419","CA-2012-102281","MP-17470","FUR-BO-10002613",899.136,4,314.38
"420","CA-2014-120138","TB-21625","OFF-BI-10004519",663.92,5,314.27
"421","IN-2014-10979","MO-17800","OFF-AP-10001931",4306.32,8,314.15
"422","IN-2013-72740","NF-18475","OFF-AP-10001305",899.55,3,313.71
"423","IN-2013-15277","MR-17545","TEC-CO-10002150",763.92,4,313.66
"424","IT-2012-2619984","CB-12415","TEC-PH-10004823",2544.24,4,313.58
"425","ID-2012-81056","LC-17050","FUR-CH-10000051",1136.664,4,313.52
"426","IN-2014-27303","RA-19885","FUR-CH-10000602",2301,5,313.45
"427","CG-2012-6760","MG-8145","TEC-CIS-10002259",3908.88,6,313.31
"428","CA-2013-114489","JE-16165","FUR-CH-10000454",1951.84,8,312.22
"429","CA-2014-160885","JK-16090","TEC-PH-10001795",2479.96,4,312.14
"430","ID-2013-69345","EM-13960","OFF-AP-10001824",2249.16,4,311.14
"431","MX-2012-122756","DJ-13420","OFF-AP-10002681",2528.26,7,310.75
"432","ES-2014-4107155","CD-11920","FUR-TA-10003268",1461.135,5,310.17
"433","MX-2013-147844","BO-11425","TEC-PH-10003457",3045.84,7,309.75
"434","CA-2011-116246","LW-17215","FUR-CH-10002024",3785.292,6,309.69
"435","CA-2014-143686","PJ-19015","TEC-AC-10001838",1399.93,7,309.52
"436","ID-2014-27765","KM-16720","FUR-BO-10002204",2152.956,8,309.11
"437","ES-2013-5135305","SV-20785","TEC-AC-10004571",1244.1,5,309
"438","MX-2011-131478","BG-11695","FUR-CH-10004095",2226.816,9,308.66
"439","IN-2014-57837","CS-12130","FUR-BO-10001212",1586.412,4,307.98
"440","CA-2013-133711","MC-17425","TEC-MA-10000010",3040,8,307.85
"441","IZ-2014-7800","BD-1635","OFF-KIT-10003683",3425.4,6,307.83
"442","ES-2014-1107818","RF-19345","OFF-AP-10004512",1136.94,2,307.43
"443","ID-2013-60896","JE-16165","FUR-BO-10000980",677.6352,2,307.25
"444","IR-2014-890","MG-7680","FUR-BUS-10004644",731.34,2,305.98
"445","CA-2011-163223","KH-16690","TEC-PH-10000730",3499.93,7,305.29
"446","IN-2014-16887","CC-12475","TEC-CO-10002040",1272.72,4,305.27
"447","ES-2013-1525878","LT-16765","OFF-AP-10002321",1856.34,6,305.25
"448","ES-2014-3691479","FH-14365","TEC-PH-10000493",2295,4,305.2
"449","ES-2012-3533091","BF-10975","TEC-PH-10001396",1622.1825,3,305.16
"450","IN-2013-72390","CJ-12010","TEC-PH-10000896",1063.44,7,304.95
"451","HU-2014-960","SH-9975","TEC-MEM-10002202",3449.88,14,304.75
"452","US-2012-110436","SL-20155","FUR-BO-10001356",585.456,3,304.53
"453","LI-2014-5380","NC-8340","TEC-SHA-10001231",1429.44,4,304.5
"454","SF-2013-8920","JB-5400","FUR-HON-10001960",1057.8,2,304.36
"455","IN-2013-36963","VG-21805","FUR-BO-10000980",1092.96,3,304.16
"456","MX-2014-117051","TB-21250","FUR-TA-10002966",1483,5,303.65
"457","MX-2014-133830","PS-18970","OFF-AP-10002252",1792.4,5,303.63
"458","ES-2014-3540255","BB-11545","FUR-BO-10001943",2455.677,7,303.59
"459","GG-2012-8530","SG-10470","TEC-BRO-10004802",1900.44,6,303.45
"460","IN-2013-60546","SP-20920","TEC-PH-10001751",3712.59,7,302.99
"461","IN-2012-44278","NZ-18565","TEC-CO-10003102",2372.22,9,302.82
"462","IN-2011-35178","Dp-13240","TEC-PH-10003713",5725.35,9,302.61
"463","ES-2014-2421154","GZ-14470","FUR-BO-10000967",2553.18,7,302.55
"464","MX-2014-123512","AH-10075","OFF-AP-10002317",2003.52,6,302.48
"465","PL-2014-9210","CB-2025","TEC-SHA-10000971",1188.36,4,302.14
"466","IN-2011-43375","SC-20050","TEC-PH-10004664",2875.095,5,302.01
"467","IT-2013-4559122","AM-10705","FUR-CH-10000546",2380.5,5,301.73
"468","AL-2011-7440","SC-10230","TEC-STA-10002497",1619.1,10,301.73
"469","ID-2012-39903","JS-15595","OFF-AP-10004964",2821.7178,6,301.26
"470","ID-2012-48639","BS-11380","TEC-CO-10001895",2991.1032,9,300.6
"471","IN-2013-42864","TC-21295","OFF-AP-10002573",1798.6764,4,300.5
"472","RS-2013-7430","JL-5130","TEC-APP-10000308",2544.84,4,299.4
"473","IN-2013-41975","Dp-13240","FUR-CH-10002061",951.72,2,299.12
"474","IN-2014-78725","NF-18385","TEC-PH-10001670",2575.92,4,298.83
"475","ES-2014-4089082","AS-10090","OFF-AP-10001623",1699.83,3,298.77
"476","IN-2013-11938","EL-13735","FUR-BO-10001255",2634.552,8,298.63
"477","IN-2013-34170","FH-14275","FUR-BO-10002990",3707.352,11,298.44
"478","IN-2014-53427","LT-16765","FUR-TA-10004711",4298.85,5,297.81
"479","IN-2014-41786","BN-11470","OFF-AP-10002793",3417.48,6,297.2
"480","ES-2012-1691714","BP-11230","OFF-AP-10000584",2080.32,4,296.98
"481","IN-2011-51740","DM-13525","TEC-PH-10000720",840.6,5,296.68
"482","CA-2013-107783","OT-18730","OFF-BI-10000545",1369.764,6,296.1
"483","CD-2013-4900","SM-10320","OFF-SME-10000538",1288.8,10,296.08
"484","IN-2012-63787","PM-19135","FUR-BO-10002736",660.69,5,296.01
"485","MW-2014-7130","TS-11430","OFF-CUI-10000682",3234.24,6,295.74
"486","MX-2013-147690","TS-21340","TEC-PH-10002672",2171.3,5,294.97
"487","IN-2014-34317","AM-10705","TEC-AC-10002244",2074.734,9,294.73
"488","MX-2014-127005","LS-17245","TEC-PH-10000018",849.8,2,294.57
"489","IN-2013-26519","DR-12940","FUR-BO-10004852",1177.173,3,294.55
"490","CA-2013-1260","DW-3480","TEC-HEW-10003829",2270.34,6,294.25
"491","CA-2014-123967","SF-20200","FUR-TA-10003954",2665.62,9,294.17
"492","IN-2013-57914","CM-11815","TEC-PH-10000303",2863.08,9,293.78
"493","ES-2014-2598901","FG-14260","OFF-AP-10001593",1253.07,5,293.46
"494","IR-2012-1470","KN-6705","OFF-BRE-10001107",3369.24,6,293.12
"495","WA-2014-7260","TB-11520","TEC-MEM-10002005",1464.12,6,293.07
"496","IT-2012-2093927","GM-14440","FUR-BO-10002708",1273.125,7,291.93
"497","CA-2014-113418","CM-12655","TEC-MA-10002428",1704.89,11,291.68
"498","MX-2014-167325","JB-15400","TEC-CO-10003655",1258.7774,5,291.63
"499","IN-2014-68057","JS-16030","FUR-CH-10001271",2584.008,7,291.06
"500","IN-2013-16999","AM-10705","TEC-CO-10000447",1482.39,6,290.69
"501","MX-2014-139164","SF-20200","TEC-PH-10000018",1274.7,3,290.52
"502","CA-2011-145387","AM-10705","FUR-CH-10002320",1604.9,5,289.82
"503","MX-2012-131758","JF-15295","FUR-CH-10001332",2818.08,9,289.52
"504","ID-2014-74238","KH-16510","FUR-CH-10002573",1046.25,3,289.32
"505","IN-2012-27583","DL-13330","TEC-PH-10001699",3187.2,5,289.17
"506","IN-2012-56073","KN-16390","FUR-CH-10000660",4099.68,10,288.98
"507","IN-2012-37698","SV-20935","OFF-ST-10000704",703.35,5,288.75
"508","IN-2014-25063","MD-17860","TEC-CO-10003354",2293.488,8,288.63
"509","ES-2012-5420110","LS-17200","TEC-MA-10002918",1238.6115,9,288.47
"510","MX-2014-169313","JM-15865","FUR-CH-10001588",1715.056,7,288.1
"511","CA-2014-158729","AC-10450","OFF-SU-10002881",1665.62,2,287.77
"512","IN-2014-80286","CM-12445","FUR-CH-10000051",2841.66,6,287.24
"513","IT-2013-3695467","SS-20140","OFF-AP-10001623",3399.66,12,286.87
"514","IN-2012-75904","BW-11110","TEC-MA-10001752",1607.76,6,286.74
"515","IN-2013-71333","JE-15610","TEC-PH-10004006",840.15,5,286.67
"516","IN-2013-25560","GH-14425","FUR-BO-10000035",1236.33,3,286.57
"517","IN-2014-25847","JK-16090","OFF-AP-10003275",2488.56,8,286.53
"518","MX-2011-125045","SM-20320","OFF-AP-10003561",1124.256,7,286.46
"519","CA-2013-128818","CJ-12010","TEC-MA-10000488",3999.95,5,286.44
"520","US-2014-168046","GR-14560","FUR-TA-10004154",726.72,3,286.37
"521","US-2012-100377","TS-21370","TEC-CO-10001046",2799.96,5,286.3
"522","MA-2013-1850","DH-3675","TEC-STA-10003330",1519.92,6,286.2
"523","RS-2011-3350","MM-8280","TEC-CAN-10000932",1279.32,4,286.19
"524","IN-2014-35983","SW-20275","FUR-CH-10000994",723.3,5,286.01
"525","IR-2011-7220","PM-9135","TEC-MOT-10003348",642.69,1,285.83
"526","IN-2012-50207","GH-14425","FUR-BO-10003783",2619,8,285.65
"527","ID-2012-17601","JM-15865","OFF-AP-10001329",1704.87,6,285.61
"528","ES-2012-2224678","CM-12115","TEC-CO-10004563",1715.91,7,285.12
"529","IN-2012-50788","SC-20845","TEC-PH-10001751",1278,2,284.81
"530","MO-2013-60","GP-4740","OFF-HOO-10001783",1234.56,4,284.7
"531","ES-2011-5752766","AF-10870","OFF-AP-10003558",4195.2,8,284.51
"532","IT-2012-5541212","TS-21505","FUR-BO-10000170",1765.395,5,284.19
"533","MX-2013-148453","CR-12730","FUR-TA-10002101",1480.368,3,283.93
"534","MX-2012-153157","FH-14365","TEC-PH-10000419",2968.98,7,283.69
"535","ID-2011-66475","BM-11575","FUR-TA-10001494",2301.138,7,283.36
"536","ES-2014-5295631","AH-10030","FUR-BO-10001165",1100.52,3,283.25
"537","IN-2011-76758","AG-10495","TEC-CO-10000562",2518.95,7,283.09
"538","ES-2014-1015287","BN-11470","FUR-BO-10003697",996.3,5,282.58
"539","CA-2014-136308","MW-18235","TEC-MA-10000488",1919.976,3,282.43
"540","AU-2011-0","AG-675","FUR-HON-10003871",922.95,1,282.09
"541","ES-2013-2003988","SW-20755","FUR-BO-10003103",1850.445,5,281.82
"542","MX-2014-113845","CS-12460","FUR-BO-10001946",664.56,6,281.74
"543","ES-2014-1356130","SK-19990","TEC-AC-10004849",1547.1,6,280.54
"544","IN-2014-34632","MP-18175","OFF-AP-10003621",2190.951,5,280.47
"545","MX-2012-111178","AG-10900","OFF-AP-10001106",3242.88,9,279.53
"546","MO-2012-100","AJ-960","TEC-SAM-10004785",2544.6,4,279.11
"547","UP-2013-910","MC-7275","TEC-CIS-10002344",2605.56,4,278.98
"548","IT-2013-2494403","JF-15295","OFF-ST-10004267",1271.457,11,278.75
"549","CA-2013-162236","ER-13855","FUR-TA-10002533",876.3,10,278.5
"550","SA-2011-1830","MM-7260","TEC-STA-10003386",1207.56,4,278.34
"551","IN-2012-44068","EJ-13720","FUR-BO-10004043",2051.1,5,278.13
"552","MX-2013-137330","MS-17365","TEC-PH-10001712",2544.24,6,277.93
"553","CA-2011-108609","AJ-10780","FUR-TA-10003954",1421.664,8,277.66
"554","ES-2014-1393638","DH-13675","FUR-BO-10000259",1314.45,3,277.29
"555","CA-2011-164973","NM-18445","TEC-MA-10002927",3991.98,2,276.89
"556","MX-2013-105585","HE-14800","FUR-TA-10004801",980.32,2,276.71
"557","CA-2011-116666","KT-16480","TEC-CO-10001449",1799.97,5,276.7
"558","IN-2011-33183","SB-20170","FUR-BO-10004771",2470.5,6,276.29
"559","CA-2013-139997","EM-14140","TEC-CO-10000971",1499.95,5,276.23
"560","IN-2012-83471","VT-21700","FUR-BO-10001370",877.02,2,275.91
"561","US-2012-126214","JS-15880","FUR-TA-10003748",1618.37,13,275.6
"562","IN-2012-80391","BC-11125","TEC-CO-10002122",1917.36,6,275.57
"563","IN-2011-19330","NF-18595","TEC-MA-10002468",2173.5,7,275.52
"564","CA-2013-147256","FC-14245","OFF-AP-10003057",1927.59,7,274.82
"565","CA-2012-8790","RH-9600","OFF-BRE-10002706",1799.1,6,274.75
"566","IT-2011-4752666","RB-19330","FUR-BO-10004388",1814.25,5,274.63
"567","ES-2012-2287053","CS-11950","OFF-AP-10004201",1293.675,5,274.58
"568","ES-2014-4472745","BW-11110","OFF-AP-10004511",2477.55,5,273.88
"569","CA-2013-155845","CM-12235","TEC-AC-10004145",1399.944,7,273.79
"570","IN-2012-53420","LW-16825","TEC-CO-10004961",723.3,2,273.63
"571","ES-2014-5474746","RD-19585","TEC-CO-10004089",2097.12,8,273.57
"572","CA-2013-110492","JS-15880","OFF-ST-10003716",1350.12,6,273.44
"573","IN-2014-58460","BT-11680","OFF-AP-10000675",3242.88,6,271.59
"574","US-2014-102890","SG-20470","FUR-TA-10000577",1044.63,5,271.32
"575","CA-2014-141789","AC-10450","OFF-BI-10001359",1793.98,2,271.12
"576","IT-2014-2185471","TB-21175","FUR-BO-10003559",597.36,4,271.01
"577","UP-2013-1070","MD-7860","OFF-HAM-10004896",3955.14,14,270.65
"578","IN-2014-79544","JH-16180","FUR-BO-10004842",796.824,6,270.56
"579","ES-2014-3535439","CC-12145","TEC-AC-10003506",2305.26,9,270.26
"580","MX-2011-134705","XP-21865","FUR-TA-10003926",2833.76,10,269.94
"581","IN-2011-10055","TS-21370","OFF-AP-10003598",2077.32,4,269.89
"582","MX-2014-157077","ML-17410","FUR-BO-10002300",1916.88,7,269.76
"583","MX-2014-124744","MY-18295","FUR-BO-10004472",1212.5,5,269.53
"584","CA-2014-122490","TT-21070","FUR-CH-10001215",2404.704,6,269.03
"585","ES-2013-1706935","BS-11665","TEC-PH-10001066",1622.565,3,268.19
"586","IN-2014-81154","NL-18310","TEC-CO-10000847",856.44,6,268.13
"587","US-2013-126452","SC-20230","FUR-TA-10003569",2887.056,9,268.1
"588","IT-2014-3335279","CA-11965","FUR-BO-10002812",1361.043,9,268.04
"589","IN-2014-78186","QJ-19255","TEC-CO-10002035",3391.74,9,267.93
"590","MX-2013-101077","RE-19450","TEC-PH-10002815",2375.296,7,267.78
"591","SF-2012-9340","CP-2085","FUR-SAU-10001776",889.02,6,267.64
"592","RS-2011-7040","JK-5730","FUR-CHR-10002686",1782.48,4,266.4
"593","ES-2012-5708011","HZ-14950","TEC-CO-10000660",667.7685,3,266.02
"594","ID-2014-42262","AR-10570","TEC-CO-10004170",1612.845,5,266
"595","IT-2013-4354136","EH-14005","OFF-ST-10001478",845.208,7,265.85
"596","IN-2012-29130","JR-15700","OFF-AP-10003275",2799.63,9,265.46
"597","IN-2013-47071","PL-18925","OFF-AP-10003275",1549.1286,6,265.14
"598","MX-2012-132038","TC-21145","TEC-PH-10004074",1696.4,4,264.89
"599","MX-2012-167892","DG-13300","OFF-AP-10004031",935.5,5,264.43
"600","ES-2013-4477075","LW-16990","TEC-MA-10004535",2036.8125,9,263.82
"601","ES-2012-5168556","Dl-13600","TEC-AC-10001566",980.52,4,263.71
"602","ES-2013-4100927","SC-20095","TEC-CO-10002174",1654.644,8,263.47
"603","CA-2014-131254","NC-18415","OFF-BI-10003527",1525.188,6,263.47
"604","ID-2014-29032","EB-13930","FUR-CH-10003232",2063.7684,6,263.01
"605","MO-2013-60","GP-4740","TEC-CIS-10001938",1457.28,8,262.66
"606","IN-2011-33183","SB-20170","TEC-CO-10003901",1693.23,7,262.52
"607","US-2014-167402","CP-12085","OFF-SU-10002881",4164.05,5,262.42
"608","MX-2013-140382","SM-20005","FUR-TA-10001229",1411.2,6,262.11
"609","IT-2011-3410434","JR-15670","OFF-AP-10001623",2039.796,4,262.11
"610","IN-2012-51810","CM-12160","TEC-PH-10001457",5737.5,9,261.87
"611","IN-2012-76408","DL-12925","TEC-CO-10002283",1641.087,7,261.52
"612","MX-2011-115686","FM-14290","FUR-BO-10000728",1380.9,5,261.26
"613","IN-2011-17594","DP-13165","TEC-PH-10001751",1917,3,261.08
"614","IN-2013-85662","CK-12595","FUR-BO-10001309",823.5,2,260.6
"615","CA-2013-168354","RH-19510","FUR-CH-10004675",872.32,4,260.38
"616","IN-2013-42269","GM-14440","TEC-PH-10000030",3180.75,5,260.29
"617","ES-2013-5114628","CM-11830","TEC-MA-10004609",2910.1875,11,259.97
"618","CA-2011-126683","PP-18955","FUR-TA-10002958",2348.82,9,259.81
"619","CA-2014-167752","RW-19690","OFF-AP-10002945",1924.16,8,259.62
"620","IN-2013-52552","MM-17260","TEC-PH-10003891",910.35,5,259.57
"621","ES-2014-2648154","ME-17320","FUR-TA-10002786",856.68,2,259.34
"622","MX-2013-115742","CS-12490","FUR-CH-10000843",1731.072,7,259.25
"623","IT-2013-1659438","GH-14410","TEC-PH-10003513",1330.992,12,259.12
"624","CA-2011-167199","ME-17320","FUR-CH-10004063",2573.82,9,258.99
"625","MX-2014-107181","MC-17635","TEC-AC-10000203",1914.08,14,258.96
"626","MX-2014-124002","VT-21700","TEC-PH-10000419",3393.12,8,258.84
"627","US-2014-165456","TB-21625","FUR-CH-10003981",1079.316,6,258.42
"628","IN-2014-25091","SJ-20215","TEC-CO-10004961",1446.6,4,258.02
"629","IN-2011-24832","CD-11920","FUR-CH-10002250",3272.01,7,257.63
"630","ID-2013-71522","TA-21385","OFF-AP-10000487",3386.859,7,257.24
"631","IT-2011-2051710","DJ-13420","TEC-PH-10003683",728.532,7,257.16
"632","IN-2012-60126","DP-13105","OFF-AP-10003500",2498.526,9,257.16
"633","QA-2014-940","LM-7065","TEC-MOT-10000554",2575.92,4,256.87
"634","ES-2012-2930191","AR-10510","FUR-BO-10000490",2546.46,7,256.7
"635","IN-2013-50214","JH-15910","FUR-BO-10001749",2888.76,7,256.64
"636","IN-2012-33288","PC-19000","TEC-AC-10003753",1031.4,4,256.26
"637","ES-2014-2565448","CM-12235","TEC-PH-10000037",1237.44,8,255.92
"638","CG-2014-4630","DK-3375","TEC-STA-10003447",1018.32,4,255.69
"639","ES-2012-4765389","NM-18520","OFF-SU-10000076",600.6,13,255.57
"640","ES-2013-2453999","EG-13900","FUR-BO-10004999",2756.943,7,255.56
"641","ID-2014-68183","AH-10075","OFF-AP-10003032",1534.869,3,255.42
"642","IN-2013-48324","DK-12895","TEC-CO-10003819",1781.136,8,255.36
"643","IN-2013-83191","AS-10630","TEC-PH-10002962",6439.8,10,255.36
"644","US-2012-158323","CL-11890","TEC-PH-10000808",1363.2,8,255.17
"645","ES-2012-3552576","CA-12265","FUR-CH-10002585",3315.27,7,254.92
"646","CA-2013-162355","PF-19165","FUR-BO-10004695",1266.86,7,254.77
"647","ES-2012-5359319","DB-12970","TEC-MA-10003557",2123.028,8,254.54
